Record Creation ,Frequent Flier Number,Join Date,First Name,Last Name,Inquiry Type,Most Recent Flight #,Lounge Used?,Departing Airport,Arrival Airport,Planned Snack?,Additional Snack?,# of Included Checked Bags,Total # of Checked Bags,Flight Delayed?
2022-08-12,5879112039.0,1996-07-24,,,1,X38043432,False,4,1,0,0,0.0,20.0,0
2024-08-15,5879112039.0,,terri,Vega,4,I04609589,False,1,10,1,1,12.0,9.0,1
2021-01-17,5879112039.0,,TERRI,,3,I20208213,False,10,5,1,0,,8.0,1
2021-12-19,5879112039.0,,terri,Vega,2,N20193227,True,0,1,0,1,1.0,11.0,0
2022-02-10,1233975986.0,,scott,massey,0,W80999625,False,11,1,0,0,,17.0,0
2024-05-10,1233975986.0,,,Massey,3,A03754181,True,1,4,0,1,0.0,1.0,1
2023-02-14,1233975986.0,2014-03-16,SCOTT,massey,3,,True,3,2,0,1,,21.0,0
2021-01-10,2324891223.0,1989-11-30,alexandra,Owens,1,G11148335,False,2,7,1,1,0.0,15.0,0
2023-08-17,2324891223.0,,ALEXANDRA,owens,0,Y12573083,False,7,10,1,0,,15.0,1
2022-09-07,2324891223.0,,,owens,3,N33947747,False,3,5,0,1,0.0,,1
2023-09-24,8819536212.0,,RICHARD,Garcia,0,C98503482,True,10,1,1,0,11.0,7.0,0
2021-12-30,8819536212.0,,RICHARD,garcia,2,G88178942,True,7,4,0,0,4.0,22.0,0
2024-09-12,8819536212.0,,RICHARD,garcia,0,U97040627,False,1,7,1,1,,24.0,0
2021-07-29,8819536212.0,,RICHARD,garcia,1,T20508252,False,0,5,0,2,1.0,10.0,0
2021-01-24,8819536212.0,2024-01-01,RICHARD,Garcia,2,P36504599,False,5,10,2,1,0.0,19.0,1
2022-11-21,8819536212.0,,richard,,2,,False,5,2,0,0,10.0,19.0,1
2023-05-08,8819536212.0,2024-01-01,RICHARD,Garcia,2,Q23369293,False,8,0,1,0,6.0,7.0,1
2022-09-05,8819536212.0,,,garcia,1,M67609078,False,8,6,0,0,,10.0,1
2022-03-23,8819536212.0,,richard,garcia,3,E44024592,True,3,0,1,0,,25.0,0
2022-01-24,8819536212.0,2024-01-01,RICHARD,Garcia,2,B50091958,True,0,3,0,0,,5.0,0
2022-01-17,1540262106.0,,rachel,Henderson,1,Z54333745,False,2,8,2,1,4.0,7.0,0
2021-10-28,1540262106.0,2017-05-02,rachel,Henderson,0,A08566866,True,6,4,0,0,1.0,16.0,0
2022-04-30,1540262106.0,2017-05-02,RACHEL,henderson,4,P58299158,True,4,6,1,0,,5.0,0
2024-07-18,6074173215.0,1988-02-26,KRISTIN,mejia,1,I16524046,False,3,6,1,0,9.0,13.0,0
2023-01-10,6074173215.0,,kristin,mejia,2,J51912133,False,3,9,0,0,,7.0,0
2024-07-09,6074173215.0,1988-02-26,KRISTIN,Mejia,2,U12105325,True,6,9,1,0,,9.0,1
2021-01-11,8129579893.0,1987-12-27,stephanie,reynolds,3,G33510586,False,9,8,0,0,0.0,10.0,0
2022-03-11,8129579893.0,,STEPHANIE,reynolds,0,X85186737,False,1,6,0,0,8.0,14.0,0
2023-10-04,8129579893.0,,stephanie,Reynolds,2,H01136590,False,8,5,0,0,0.0,7.0,0
2023-01-29,8129579893.0,,STEPHANIE,reynolds,1,,True,2,7,1,0,,8.0,1
2023-04-12,8129579893.0,1987-12-27,stephanie,Reynolds,3,O26034199,True,6,4,0,1,,6.0,0
2024-10-02,9884821971.0,,EMILY,Murillo,3,C93960916,False,3,5,0,1,0.0,11.0,1
2022-12-13,9884821971.0,1997-07-07,EMILY,Murillo,1,X35432828,False,5,9,1,1,11.0,12.0,0
2021-03-03,9884821971.0,,emily,murillo,2,Y80567440,True,8,1,1,1,2.0,3.0,1
2021-09-05,9884821971.0,,EMILY,Murillo,4,H93863678,True,1,2,0,0,10.0,,0
2023-01-14,4847376950.0,,TIFFANY,Beck,0,Y94524186,True,11,8,0,1,9.0,,1
2021-11-12,Unknown,2013-04-30,TIFFANY,Beck,0,X23131877,False,5,2,0,0,,7.0,1
2023-10-09,4847376950.0,,TIFFANY,Beck,1,,True,6,1,1,0,0.0,16.0,0
2023-02-09,4847376950.0,2013-04-30,TIFFANY,Beck,0,Z93908576,False,7,9,1,2,,15.0,0
2024-02-18,3829134429.0,,henry,Price,2,C65828507,True,5,4,1,0,8.0,17.0,1
2021-05-15,3829134429.0,,henry,Price,1,I34744248,False,4,8,1,0,,15.0,0
2023-09-20,Unknown,,HENRY,Price,4,W71455200,True,6,3,0,1,7.0,9.0,1
2024-09-19,3829134429.0,,henry,price,3,G15697972,True,0,11,1,2,,5.0,0
2024-07-23,3829134429.0,,henry,Price,3,F93608949,True,8,5,0,0,3.0,4.0,1
2023-05-09,3829134429.0,2015-08-12,HENRY,Price,2,F89847433,True,11,7,1,0,,18.0,1
2023-10-01,3829134429.0,,HENRY,price,0,P25799713,False,5,9,0,1,0.0,24.0,0
2022-08-08,3829134429.0,2015-08-12,HENRY,Price,3,H02926623,False,2,11,1,1,0.0,2.0,0
2021-02-24,3829134429.0,,henry,price,0,H54776110,True,7,5,1,0,10.0,5.0,0
2021-06-05,3829134429.0,2015-08-12,henry,Price,3,M89784181,False,6,0,0,0,1.0,,1
2024-07-24,7063963605.0,2012-08-07,KIRSTEN,anderson,1,,False,0,3,1,0,2.0,22.0,0
2022-04-21,7063963605.0,,,Anderson,0,V59441585,False,5,1,0,1,,21.0,1
2021-05-21,7063963605.0,,kirsten,Anderson,1,,True,4,6,0,0,3.0,4.0,0
2024-06-09,7063963605.0,,kirsten,anderson,1,G77792433,False,6,9,0,0,12.0,16.0,0
2023-03-02,7063963605.0,2012-08-07,KIRSTEN,Anderson,0,Z84244056,True,9,4,1,0,,9.0,1
2021-12-01,5140828307.0,,DEBORAH,hudson,0,G55221184,True,0,4,0,0,,4.0,1
2023-03-12,5140828307.0,,deborah,hudson,0,J44061257,True,7,4,1,0,,8.0,0
2024-06-28,5140828307.0,,DEBORAH,hudson,1,Z17296007,False,6,8,0,2,11.0,22.0,1
2024-08-26,5140828307.0,2023-04-30,DEBORAH,hudson,3,I87717801,True,0,8,1,1,0.0,21.0,1
2022-10-29,5140828307.0,2023-04-30,DEBORAH,Hudson,3,G88811520,False,10,4,1,1,9.0,19.0,0
2024-02-17,3008506998.0,2002-05-25,JENNIFER,Carpenter,4,G49439107,True,2,3,1,0,0.0,18.0,1
2024-03-15,3008506998.0,,JENNIFER,carpenter,3,O22469020,True,1,0,1,2,2.0,14.0,0
2024-07-24,3008506998.0,2002-05-25,jennifer,carpenter,0,M02660594,False,4,8,1,1,0.0,20.0,0
2023-10-01,3008506998.0,,JENNIFER,Carpenter,2,G26531859,True,3,2,1,1,0.0,18.0,1
2023-08-03,3008506998.0,,jennifer,Carpenter,2,S85216367,False,6,11,0,2,,2.0,1
2023-01-08,8336086347.0,,christina,hale,0,K96307806,False,9,8,0,0,0.0,19.0,0
2023-04-20,8336086347.0,2000-01-20,CHRISTINA,hale,3,W85149635,False,3,8,0,0,0.0,10.0,1
2023-12-19,8336086347.0,2000-01-20,CHRISTINA,Hale,2,L31734578,True,6,5,1,2,9.0,18.0,0
2022-01-07,8336086347.0,,CHRISTINA,Hale,0,Y64578182,True,0,9,0,1,11.0,9.0,0
2024-05-14,8336086347.0,2000-01-20,,hale,1,,False,4,7,0,0,,4.0,1
2022-06-29,7731487558.0,,rebekah,Shepherd,0,C19741956,True,11,2,1,2,3.0,14.0,0
2024-08-12,7731487558.0,1998-08-06,rebekah,shepherd,3,F65392041,True,1,5,1,2,11.0,5.0,1
2021-06-30,7731487558.0,,rebekah,shepherd,3,W73094480,False,9,2,0,1,,7.0,0
2022-05-12,7731487558.0,,REBEKAH,Shepherd,4,D04957014,True,11,2,1,1,0.0,4.0,0
2022-07-12,7731487558.0,,REBEKAH,Shepherd,2,C70874665,True,9,5,1,1,,9.0,0
2021-08-05,2091854380.0,,RICHARD,jones,2,Q62967138,True,9,1,0,0,0.0,11.0,1
2024-04-30,2091854380.0,,RICHARD,jones,1,I70804992,True,1,2,0,0,2.0,22.0,0
2024-08-08,2091854380.0,,RICHARD,jones,0,M90536680,False,0,6,1,1,2.0,15.0,0
2021-10-12,2091854380.0,,RICHARD,jones,3,H76299432,False,5,0,1,0,11.0,14.0,0
2021-12-22,640935172.0,,APRIL,Ferguson,2,V99941327,False,4,0,0,1,,,0
2023-12-28,640935172.0,,april,ferguson,1,D03450369,True,6,3,1,1,12.0,15.0,1
2021-07-21,640935172.0,,APRIL,ferguson,3,Q81189199,True,1,0,0,0,,16.0,0
2024-04-25,640935172.0,,april,ferguson,1,J98991556,True,5,9,1,0,4.0,6.0,1
2022-10-13,640935172.0,2020-12-17,april,ferguson,0,Y69481243,False,9,7,1,0,8.0,3.0,0
2023-12-14,640935172.0,,APRIL,ferguson,1,O11036007,False,3,6,1,1,,8.0,1
2021-05-08,640935172.0,,april,ferguson,2,Y58346068,False,9,8,0,1,2.0,7.0,0
2021-02-07,640935172.0,2020-12-17,,ferguson,2,F22952025,True,8,1,0,0,13.0,10.0,1
2023-09-07,640935172.0,,APRIL,Ferguson,0,N11847329,True,3,1,1,1,,5.0,1
2023-08-24,640935172.0,2020-12-17,APRIL,Ferguson,0,L75365791,False,0,11,0,0,1.0,10.0,0
2023-12-29,2519999402.0,2021-09-09,BRIAN,Best,3,G91742851,True,5,7,2,0,0.0,7.0,1
2021-09-30,2519999402.0,,BRIAN,Best,1,G71703401,False,1,8,1,1,,10.0,0
2023-05-21,2519999402.0,,BRIAN,best,3,X97519847,True,9,3,1,1,0.0,10.0,0
2022-11-20,9979314100.0,,JILLIAN,payne,2,Y41085195,True,6,2,0,1,,18.0,0
2023-06-03,9979314100.0,1995-07-07,jillian,payne,0,L07387438,False,10,5,1,1,0.0,3.0,0
2021-09-13,9979314100.0,,jillian,payne,3,X13306800,False,1,9,1,1,3.0,25.0,1
2024-09-26,9979314100.0,,jillian,Payne,3,R06192377,False,10,3,0,0,,13.0,1
2022-11-15,9979314100.0,1995-07-07,JILLIAN,Payne,0,Q64399355,False,3,1,0,0,,4.0,1
2021-08-19,Unknown,,JILLIAN,payne,0,Z28477168,True,8,0,1,0,,7.0,1
2023-01-22,9979314100.0,1995-07-07,JILLIAN,Payne,0,P00314382,True,7,8,2,1,,3.0,0
2022-12-05,9979314100.0,1995-07-07,JILLIAN,Payne,2,,False,2,3,1,1,1.0,,0
2022-09-06,9979314100.0,1995-07-07,JILLIAN,payne,3,J16298948,False,6,3,1,1,0.0,19.0,0
2024-04-25,9979314100.0,,jillian,Payne,1,P11593442,True,8,1,1,0,,9.0,1
2023-06-13,7813075352.0,,REBECCA,ray,1,I63951312,True,6,7,1,1,0.0,24.0,0
2023-09-07,7813075352.0,1995-10-26,rebecca,Ray,3,,True,4,10,1,0,2.0,2.0,1
2021-03-16,7813075352.0,,REBECCA,Ray,3,R28477473,True,6,4,0,1,0.0,24.0,1
2021-01-01,7813075352.0,,rebecca,Ray,1,X66728518,True,1,3,0,0,8.0,10.0,0
2022-05-18,7744542848.0,,jane,Gonzales,3,H65167474,True,7,3,1,1,,16.0,0
2021-11-13,7744542848.0,,JANE,gonzales,2,J67085432,False,7,1,0,1,3.0,3.0,0
2022-10-24,7744542848.0,,JANE,gonzales,3,P36203362,False,4,2,0,1,0.0,24.0,0
2021-02-01,7744542848.0,1998-05-18,JANE,Gonzales,4,K19851337,True,9,4,1,1,0.0,4.0,1
2022-02-23,4814334582.0,,ashley,stephens,0,Z57032104,False,4,7,0,1,,9.0,0
2023-08-19,4814334582.0,1989-12-03,ASHLEY,stephens,2,,True,10,9,1,0,,14.0,1
2024-08-28,4814334582.0,1989-12-03,,stephens,2,S79788185,False,5,10,0,0,9.0,18.0,0
2022-09-06,4814334582.0,,,stephens,4,V26395040,False,1,10,0,1,4.0,19.0,0
2021-02-12,449722008.0,2013-01-11,ANDREA,Mason,1,T64166876,False,4,1,1,1,0.0,9.0,1
2023-04-07,449722008.0,,ANDREA,mason,1,P49945198,True,0,9,1,0,10.0,6.0,1
2023-08-22,449722008.0,2013-01-11,ANDREA,Mason,0,V01116982,False,3,0,0,1,1.0,17.0,0
2023-03-31,449722008.0,,andrea,mason,3,,True,9,3,0,2,2.0,8.0,1
2022-06-08,449722008.0,,andrea,Mason,3,E18531179,False,11,2,1,0,,9.0,1
2021-04-21,449722008.0,,andrea,Mason,1,Q57474561,True,1,11,0,1,,16.0,1
2022-07-10,449722008.0,,ANDREA,mason,1,S02111442,True,9,7,1,2,,4.0,0
2021-11-04,449722008.0,,ANDREA,mason,1,L34876965,False,0,8,1,1,0.0,8.0,0
2021-04-27,449722008.0,,ANDREA,Mason,2,K44507756,False,1,9,1,0,12.0,20.0,0
2022-09-05,449722008.0,,andrea,Mason,0,K85285782,False,6,8,1,0,0.0,4.0,0
2021-09-27,6130561710.0,,,Collins,0,W98705835,True,2,8,0,0,6.0,,1
2023-11-26,6130561710.0,1993-08-24,JOANNA,collins,0,X68658593,False,11,9,0,2,14.0,25.0,1
2022-05-25,6130561710.0,1993-08-24,JOANNA,Collins,1,N37594745,True,5,3,0,1,0.0,7.0,0
2022-10-20,902780563.0,,TAMMY,Lane,1,G73327449,False,1,0,1,0,9.0,14.0,0
2021-07-17,902780563.0,,tammy,lane,3,O14386895,False,3,1,0,1,0.0,6.0,1
2024-06-28,902780563.0,,tammy,lane,1,O39571156,False,2,9,1,1,10.0,16.0,0
2022-10-27,4850582777.0,,SHANE,gonzales,1,B38923881,False,6,0,0,2,1.0,9.0,1
2021-12-06,4850582777.0,,shane,Gonzales,1,Y59126812,False,10,5,1,2,11.0,12.0,0
2023-07-22,4850582777.0,1998-03-31,shane,gonzales,0,A18392629,True,9,5,0,1,0.0,6.0,1
2021-11-13,7016138004.0,,MELISSA,mendoza,0,T40179041,True,3,7,0,1,3.0,18.0,1
2023-11-17,7016138004.0,,,Mendoza,4,M27798587,False,6,4,1,0,0.0,6.0,0
2023-09-27,7016138004.0,,melissa,Mendoza,0,,True,6,1,1,0,,14.0,0
2024-09-21,7016138004.0,1997-08-02,melissa,Mendoza,1,X35796760,False,3,1,0,1,3.0,18.0,1
2023-03-09,9374723930.0,,stephanie,Lopez,2,S04694589,False,7,8,1,0,,16.0,1
2023-07-16,9374723930.0,,stephanie,lopez,0,X55982196,False,8,10,0,1,0.0,18.0,0
2022-06-18,9374723930.0,2022-02-06,stephanie,Lopez,3,H44551420,False,3,0,0,1,11.0,10.0,1
2023-10-01,1556830190.0,,ANNA,Stanley,0,I89564928,False,8,3,1,2,0.0,10.0,1
2021-08-20,1556830190.0,,anna,stanley,2,,False,9,6,0,0,7.0,23.0,0
2021-02-23,1556830190.0,,ANNA,Stanley,3,Z49246386,False,8,7,1,1,6.0,3.0,0
2022-09-13,1556830190.0,1999-04-21,ANNA,stanley,1,B86757678,False,2,11,1,1,2.0,10.0,0
2023-07-27,6246829749.0,,barbara,Mcfarland,1,L27298787,True,7,11,0,2,,6.0,0
2022-04-05,6246829749.0,,BARBARA,,1,G21541189,True,8,0,1,1,0.0,17.0,1
2024-03-21,6246829749.0,2007-06-16,barbara,mcfarland,3,C86622854,False,5,7,1,0,2.0,10.0,0
2023-10-19,6246829749.0,,BARBARA,Mcfarland,3,U50683787,True,0,3,0,2,,13.0,0
2023-11-15,6246829749.0,,BARBARA,mcfarland,2,W22420284,False,4,2,1,1,9.0,2.0,0
2023-11-20,6246829749.0,,BARBARA,Mcfarland,3,E04860916,True,3,5,1,0,,4.0,0
2023-10-22,6246829749.0,,BARBARA,mcfarland,0,Q24015032,True,0,2,1,0,2.0,4.0,1
2022-07-25,6246829749.0,2007-06-16,BARBARA,mcfarland,1,T86203958,False,2,4,1,0,12.0,18.0,0
2023-08-23,6246829749.0,2007-06-16,BARBARA,Mcfarland,0,C55652818,False,5,8,0,0,9.0,18.0,0
2022-02-25,6246829749.0,2007-06-16,BARBARA,mcfarland,1,I22012522,True,6,1,0,1,3.0,13.0,1
2022-08-20,3645980875.0,,MARY,mclean,1,U72633153,True,1,7,1,1,2.0,8.0,0
2023-03-29,3645980875.0,1992-05-05,mary,Mclean,3,P98279320,True,2,0,1,0,,6.0,1
2023-11-04,3645980875.0,1992-05-05,MARY,mclean,0,F87335206,True,6,1,0,1,10.0,4.0,0
2021-01-18,3645980875.0,,MARY,mclean,1,P29801385,False,0,5,1,0,0.0,10.0,0
2021-11-20,234246804.0,2010-05-11,michael,Obrien,2,P59943381,False,7,0,0,2,4.0,7.0,1
2021-12-22,234246804.0,,MICHAEL,Obrien,3,O67256979,False,3,1,0,0,3.0,24.0,0
2021-09-14,234246804.0,,MICHAEL,Obrien,0,E53455584,False,11,3,1,1,12.0,9.0,0
2024-10-03,234246804.0,2010-05-11,michael,obrien,1,Q90372210,True,5,0,1,0,0.0,8.0,1
2022-03-14,234246804.0,,MICHAEL,Obrien,1,H79488436,False,1,4,0,0,0.0,15.0,1
2021-10-29,7592175964.0,,CHRISTINA,dyer,2,G19152167,False,10,11,1,1,1.0,2.0,1
2022-09-01,7592175964.0,,christina,Dyer,1,Y18830543,False,0,1,0,1,3.0,6.0,0
2022-04-28,7592175964.0,,CHRISTINA,dyer,1,Q34279813,False,9,1,1,1,8.0,5.0,1
2022-08-07,Unknown,,CHRISTINA,Dyer,3,L28011911,False,1,2,1,0,1.0,1.0,1
2021-03-07,7592175964.0,2007-08-11,christina,dyer,2,J35570824,False,5,8,0,0,0.0,15.0,0
2021-01-08,1013150620.0,,JILL,Reynolds,3,Z90016708,False,6,0,1,1,6.0,17.0,0
2024-04-08,1013150620.0,2024-02-19,jill,reynolds,3,M39621722,True,0,11,2,0,4.0,5.0,0
2021-06-28,1013150620.0,,,reynolds,0,D35714095,False,8,5,1,0,,4.0,0
2021-09-25,1013150620.0,2024-02-19,,reynolds,1,W32648898,True,3,8,1,0,4.0,9.0,1
2022-01-21,8484874787.0,,TAMMY,Pena,2,U06313358,True,8,6,0,1,13.0,15.0,1
2023-03-27,Unknown,,TAMMY,Pena,2,H09862208,True,1,2,0,0,0.0,6.0,1
2021-04-28,8484874787.0,2005-01-02,TAMMY,,3,B61059629,False,8,5,0,1,0.0,23.0,1
2024-01-25,8484874787.0,2005-01-02,TAMMY,pena,1,F98401368,False,7,1,1,1,1.0,8.0,1
2023-03-06,Unknown,2020-07-12,james,Ray,3,T35449280,True,4,8,0,1,8.0,22.0,0
2023-09-25,5685092744.0,,JAMES,Ray,1,A83087383,False,3,4,1,1,12.0,13.0,0
2023-12-07,5685092744.0,,JAMES,ray,1,G36703317,False,1,9,1,0,0.0,24.0,1
2021-01-25,5685092744.0,,JAMES,Ray,2,F14806881,True,9,4,0,0,4.0,9.0,1
2023-05-06,5581626841.0,1989-03-18,cynthia,ferguson,3,X33833855,True,7,8,1,1,8.0,5.0,1
2021-05-24,5581626841.0,,cynthia,Ferguson,1,Z77079648,True,9,0,1,0,13.0,13.0,1
2024-03-15,5581626841.0,,cynthia,Ferguson,3,W35793521,False,5,7,0,1,,10.0,1
2021-05-04,5581626841.0,,cynthia,Ferguson,2,P29027123,False,4,6,0,1,11.0,5.0,1
2021-03-13,5581626841.0,1989-03-18,cynthia,Ferguson,1,A22648274,True,7,2,0,1,0.0,3.0,1
2022-09-10,5581626841.0,,cynthia,ferguson,1,M19394536,False,6,8,0,0,,21.0,0
2023-11-09,5581626841.0,,CYNTHIA,ferguson,2,K29210723,True,8,6,1,0,10.0,4.0,0
2021-05-12,5581626841.0,1989-03-18,CYNTHIA,Ferguson,0,J89057438,True,4,2,0,0,1.0,18.0,0
2022-07-24,5581626841.0,1989-03-18,CYNTHIA,Ferguson,3,B17654952,False,8,4,0,0,,6.0,0
2024-04-06,5581626841.0,1989-03-18,cynthia,ferguson,1,S56928497,False,1,7,1,0,4.0,6.0,0
2024-07-29,8475729187.0,,sheila,day,2,S14240658,False,1,3,1,1,2.0,17.0,0
2023-04-04,8475729187.0,2005-08-22,SHEILA,day,0,G40760487,True,8,0,1,1,0.0,4.0,0
2022-11-26,Unknown,2005-08-22,SHEILA,Day,1,,False,5,9,0,1,11.0,6.0,0
2021-04-13,8475729187.0,2005-08-22,sheila,day,3,,False,11,0,0,1,3.0,,1
2021-05-20,8475729187.0,,SHEILA,Day,1,S11616053,True,8,0,0,0,9.0,5.0,0
2022-05-23,4638260429.0,,ROBERT,Richards,3,C19182162,True,2,0,0,0,0.0,16.0,1
2022-05-04,4638260429.0,,ROBERT,richards,2,B74041144,False,3,0,0,1,,11.0,1
2021-06-29,4638260429.0,,ROBERT,richards,3,E27577919,True,9,2,1,0,2.0,18.0,0
2024-10-10,4638260429.0,2022-08-12,ROBERT,Richards,1,H94844285,True,5,9,0,0,2.0,3.0,0
2024-05-04,4638260429.0,2022-08-12,ROBERT,Richards,2,W99540302,True,4,9,0,0,9.0,4.0,0
2021-09-01,1534090088.0,2001-11-19,wanda,gregory,1,U22368385,False,5,7,0,0,,15.0,0
2023-01-12,1534090088.0,,WANDA,gregory,3,I49024247,False,1,2,1,0,1.0,10.0,1
2024-05-22,1534090088.0,,WANDA,gregory,1,W46653897,True,8,10,0,0,,16.0,0
2023-08-04,3283992437.0,,CYNTHIA,wiggins,2,,True,7,4,1,0,11.0,16.0,0
2021-01-19,3283992437.0,,CYNTHIA,Wiggins,3,J76295009,True,1,3,1,0,,18.0,0
2023-05-18,3283992437.0,,cynthia,Wiggins,3,B40991357,True,2,4,1,0,0.0,7.0,0
2022-02-08,761625290.0,2007-12-06,EVELYN,Morgan,3,J39487493,False,3,2,2,2,,9.0,1
2021-01-24,761625290.0,,EVELYN,Morgan,3,S19372587,True,10,1,1,1,0.0,9.0,1
2021-09-30,761625290.0,,evelyn,Morgan,1,O14575549,True,6,8,0,0,0.0,10.0,1
2022-05-03,1767941679.0,1989-11-10,DEBORAH,mcdowell,0,C70558349,False,5,9,2,1,0.0,9.0,1
2022-06-12,1767941679.0,,DEBORAH,mcdowell,2,W05105384,True,0,5,0,1,11.0,16.0,0
2023-08-21,1767941679.0,,deborah,Mcdowell,2,C51812980,False,1,9,1,0,3.0,19.0,0
2023-02-01,1767941679.0,,deborah,Mcdowell,0,K86349792,False,4,1,0,0,8.0,10.0,1
2022-12-30,1767941679.0,,DEBORAH,mcdowell,3,F13445738,True,3,8,1,1,0.0,9.0,1
2021-10-30,224475496.0,,michele,Sullivan,1,I33458530,False,8,4,0,0,,9.0,0
2024-08-04,224475496.0,,michele,sullivan,1,S43937891,False,8,6,1,0,14.0,24.0,1
2022-01-21,224475496.0,,michele,sullivan,3,G29762107,False,4,7,0,1,14.0,7.0,1
2021-01-15,9830350278.0,,taylor,Hicks,1,A28700071,False,2,7,0,1,9.0,18.0,0
2023-06-15,9830350278.0,,TAYLOR,Hicks,2,,True,0,5,1,1,4.0,20.0,0
2022-10-16,9830350278.0,,taylor,,2,A90865589,False,11,9,1,1,4.0,23.0,1
2023-12-27,9830350278.0,1991-08-21,taylor,hicks,4,T72023527,True,1,9,0,0,,7.0,1
2021-05-01,444983338.0,,DEBRA,thomas,2,K50084650,True,1,3,1,0,,8.0,1
2023-10-02,444983338.0,,,Thomas,0,V24467227,False,4,5,0,0,0.0,8.0,1
2024-07-05,444983338.0,,debra,Thomas,2,T55321472,False,6,2,1,1,0.0,15.0,1
2021-10-03,444983338.0,2009-07-18,debra,Thomas,3,G45680795,False,1,2,1,0,12.0,8.0,0
2021-01-05,444983338.0,,debra,thomas,4,P27817011,False,6,9,1,1,13.0,6.0,0
2024-10-04,Unknown,2008-10-15,DANIEL,olson,0,H28107291,False,0,7,1,1,0.0,12.0,1
2024-04-13,Unknown,,DANIEL,,1,G47254797,False,8,1,1,1,11.0,19.0,0
2023-02-06,9654400002.0,,daniel,Olson,3,I26625309,False,7,11,0,1,0.0,3.0,0
2024-06-15,9654400002.0,2008-10-15,daniel,olson,0,M37583031,False,1,7,0,0,0.0,5.0,0
2023-07-29,2794827219.0,,DYLAN,Rogers,3,V40971288,False,10,6,2,0,0.0,3.0,0
2021-04-28,2794827219.0,,dylan,rogers,2,S76885144,True,6,7,1,2,9.0,3.0,0
2021-06-22,2794827219.0,,DYLAN,Rogers,3,B54004164,False,9,3,0,0,3.0,20.0,1
2024-09-02,5832429704.0,1996-06-11,regina,Benjamin,3,A86757018,True,2,0,1,0,1.0,15.0,0
2024-04-20,5832429704.0,,REGINA,benjamin,3,J01243057,True,4,5,0,0,9.0,5.0,1
2024-07-14,5832429704.0,,REGINA,Benjamin,2,M75494982,False,7,11,0,0,3.0,7.0,0
2023-02-21,5832429704.0,,regina,Benjamin,2,O22565602,False,2,8,1,1,4.0,7.0,0
2022-02-13,8413073993.0,,,howard,3,N08193374,False,1,4,1,1,0.0,14.0,0
2022-01-23,8413073993.0,,KAYLA,Howard,0,N41270866,True,6,9,0,0,9.0,14.0,0
2022-09-15,8413073993.0,,kayla,,1,Q06610199,False,9,3,0,0,,3.0,0
2022-05-28,3076287524.0,,KIM,Henson,2,A30540955,False,3,6,0,1,12.0,15.0,1
2021-03-19,Unknown,,kim,henson,2,S95848081,False,5,6,0,1,0.0,10.0,1
2021-02-03,3076287524.0,2019-03-16,kim,Henson,0,H01753636,True,11,3,1,1,6.0,11.0,0
2022-02-17,3076287524.0,,kim,Henson,2,D71711755,True,9,11,1,0,,10.0,1
2022-07-19,6742190569.0,1997-06-14,katie,Johnston,2,Q12568897,False,0,7,0,1,9.0,14.0,0
2024-01-28,6742190569.0,,KATIE,Johnston,2,X61546216,True,8,4,1,1,,8.0,0
2021-08-01,6742190569.0,1997-06-14,KATIE,johnston,0,Q14022438,True,1,4,0,1,9.0,17.0,1
2024-05-27,6742190569.0,1997-06-14,KATIE,Johnston,2,S81187564,True,2,3,2,0,4.0,8.0,0
2023-09-26,6325759746.0,,MATTHEW,Spencer,4,Z40797866,True,10,10,0,1,,8.0,1
2022-01-24,6325759746.0,2017-11-08,MATTHEW,spencer,3,N24615632,True,5,3,1,1,0.0,,0
2022-10-11,6325759746.0,,matthew,spencer,0,C68353889,False,9,10,1,0,0.0,10.0,0
2023-02-26,6325759746.0,,matthew,Spencer,0,Q03416140,True,0,9,2,1,1.0,1.0,1
2024-04-27,6275921196.0,,KELLY,Coleman,0,M23244862,True,9,0,0,0,0.0,20.0,1
2023-04-23,6275921196.0,2016-11-14,kelly,Coleman,2,T32466067,False,0,1,1,0,0.0,10.0,1
2023-08-20,6275921196.0,,KELLY,Coleman,2,E81579902,False,8,2,0,0,1.0,9.0,0
2022-08-17,6275921196.0,,KELLY,coleman,1,O39976305,True,2,10,2,1,0.0,9.0,1
2022-03-20,6275921196.0,2016-11-14,kelly,,1,S07290887,False,8,1,1,1,0.0,11.0,1
2024-03-24,6275921196.0,,KELLY,Coleman,1,I09569806,False,9,2,1,1,2.0,6.0,1
2022-12-26,Unknown,,kelly,Coleman,1,I31425729,True,1,9,1,0,,8.0,0
2023-07-04,6275921196.0,2016-11-14,kelly,coleman,3,B59528401,True,9,2,0,1,,4.0,1
2023-01-24,6275921196.0,2016-11-14,kelly,Coleman,2,A83389790,False,0,11,1,1,,16.0,1
2024-06-26,6275921196.0,,KELLY,coleman,0,W45892942,True,7,1,0,1,2.0,15.0,1
2022-05-23,9628267469.0,2011-05-04,david,Gordon,2,A34951681,False,0,10,0,0,,8.0,0
2022-05-13,9628267469.0,,david,gordon,3,F30626591,True,2,10,1,1,3.0,7.0,0
2023-05-26,9628267469.0,,david,gordon,0,,False,9,2,0,1,9.0,19.0,1
2024-08-12,9628267469.0,2011-05-04,DAVID,Gordon,0,V61625312,True,5,9,1,1,8.0,9.0,0
2022-11-24,4498019423.0,,christopher,Palmer,3,Q95417414,True,9,11,0,0,,9.0,0
